Station,Day,Month,Year,Rad,Tmin,Tmax,Hum (kPa),windspeed (m/s),Rain (mm)
'Moree',15,5,2000,17000.31,3.9,19,0.77,4.4,0
'Moree',16,5,2000,17727.45,2.6,22.4,0.92,2.36,0
'Moree',17,5,2000,18117.36,3.6,21.9,0.83,2.36,0
'Moree',18,5,2000,20148.65,6.6,23.6,0.8,5.9,0
'Moree',19,5,2000,19131.14,6.3,23.1,0.88,2.86,0
'Moree',20,5,2000,17291.15,5.4,22.1,0.85,4.65,0
'Moree',21,5,2000,17959.83,1.3,22.3,0.66,2.36,0
'Moree',22,5,2000,19450.79,7.7,23.3,0.98,3.86,0
'Moree',23,5,2000,12556.54,6.2,21.5,0.8,4.9,0
'Moree',24,5,2000,10941.61,10.6,22.9,1.22,3.86,0.2
'Moree',25,5,2000,2195.03,12.2,18.2,1.69,4.11,1
'Moree',26,5,2000,8226.34,14.2,19.4,1.42,1.06,1
'Moree',27,5,2000,16631.44,11.9,19.6,1.11,6.15,0.2
'Moree',28,5,2000,15449.04,2.2,13.3,0.52,7.44,0
'Moree',29,5,2000,13977.73,3.9,13.3,0.66,7.94,0
'Moree',30,5,2000,7684.5,0.4,14.1,0.69,8,0
'Moree',31,5,2000,13971.08,0.6,13.2,0.69,7.69,0.2
'Moree',1,6,2000,2068.46,4.1,13.2,0.82,7.19,0
'Moree',2,6,2000,15852.49,7.7,15.9,0.79,7.44,0
'Moree',3,6,2000,14253.27,-0.7,17.7,0.71,2.06,0
'Moree',4,6,2000,14715.64,-0.8,16.4,0.64,2.81,0
'Moree',5,6,2000,14078.37,-2.2,16.2,0.61,3.35,0
'Moree',6,6,2000,14170.56,-0.5,14.6,0.62,6.65,0
'Moree',7,6,2000,13046.34,-2.5,16.2,0.59,1.81,0
'Moree',8,6,2000,14936.69,-0.6,19,0.62,2.86,0
'Moree',9,6,2000,11164.4,0.1,17.1,0.66,2.06,0
'Moree',10,6,2000,2838.93,4.1,14.9,0.63,2.61,0
'Moree',11,6,2000,8806.03,7,20.5,0.89,5.9,0.4
'Moree',12,6,2000,16543.85,2.7,20.6,0.86,4.11,0
'Moree',13,6,2000,16438.42,1.6,20.3,0.75,2.31,0
'Moree',14,6,2000,11068.72,3.7,19.3,0.76,2.86,0
'Moree',15,6,2000,17329.64,2.7,20.7,0.75,3.11,0
'Moree',16,6,2000,13823.34,4.5,21.1,0.8,1.81,0
'Moree',17,6,2000,11519.13,8,20.8,0.84,2.86,0
'Moree',18,6,2000,12886.47,9.5,21,0.74,2.36,0
'Moree',19,6,2000,4766.18,11.2,20,1.16,2.61,0.6
'Moree',20,6,2000,10037.49,12.3,20.9,1.52,5.4,9.6
'Moree',21,6,2000,15994.27,11.8,20.9,1.31,1.56,6.6
'Moree',22,6,2000,19408.38,10.1,22.3,0.99,4.9,0
'Moree',23,6,2000,15117.58,3.5,15.9,0.79,5.65,0
'Moree',24,6,2000,13975.84,0.2,15.8,0.75,2.56,0
'Moree',25,6,2000,16051.44,0.9,19.3,0.75,3.31,0
'Moree',26,6,2000,16614.1,2.9,20.8,0.82,2.81,0
'Moree',27,6,2000,11277.05,8.2,20.2,1.03,4.36,0
'Moree',28,6,2000,15886.86,5.1,22.8,1,4.9,0
'Moree',29,6,2000,14840.8,9.2,14.1,0.7,7.69,0
'Moree',30,6,2000,3035.26,5,12,0.82,8.75,0
'Moree',1,7,2000,11121.83,2.4,18,0.88,5.9,0
'Moree',2,7,2000,16526.32,3.3,21.6,0.96,3.61,0
'Moree',3,7,2000,15086.05,4.6,20.1,0.86,4.65,0
'Moree',4,7,2000,8291.76,9.4,19.2,0.88,2.56,0
'Moree',5,7,2000,17347.84,7.1,20.1,0.83,3.36,0
'Moree',6,7,2000,7302.45,5.3,19.2,0.83,2.06,0
'Moree',7,7,2000,7768.13,5.5,20.5,0.89,4.11,0
'Moree',8,7,2000,9164.28,10.5,19.4,1.21,2.06,0.4
'Moree',9,7,2000,11631.85,7.5,21.6,1.22,3.11,1
'Moree',10,7,2000,4433.2,10.5,15.8,1.38,3.61,4
'Moree',11,7,2000,12730.29,3.6,16.9,0.92,5.15,3.2
'Moree',12,7,2000,11101.03,-0.8,15.6,0.7,2.56,0
'Moree',13,7,2000,13167.01,1.5,15.5,0.76,3.61,0
'Moree',14,7,2000,15071.74,-0.9,16.1,0.63,2.56,0
'Moree',15,7,2000,14914.59,-0.2,17.7,0.7,3.9,0
'Moree',16,7,2000,15269.92,1.2,18.5,0.73,3.85,0
'Moree',17,7,2000,15667.21,2.1,18.5,0.78,4.9,0
'Moree',18,7,2000,16510.04,3.5,19.8,0.89,4.11,0
'Moree',19,7,2000,14505.57,3.1,20.8,0.66,5.4,0
'Moree',20,7,2000,15682.32,1.6,19,0.68,2.56,0
'Moree',21,7,2000,16104.15,1,19,0.63,3.61,0
'Moree',22,7,2000,15614.01,0.3,18.6,0.71,4.4,0
'Moree',23,7,2000,16045.98,0.2,18.6,0.61,3.11,0
'Moree',24,7,2000,15002.73,2.9,22.9,0.62,4.15,0
'Moree',25,7,2000,9848.06,11,22.5,0.89,6.4,0
'Moree',26,7,2000,10974.33,11.3,15.9,1.03,5.9,4.2
'Moree',27,7,2000,11733.01,2.1,12.6,0.66,4.65,0
'Moree',28,7,2000,14073.05,-0.3,13.6,0.59,4.36,0.2
'Moree',29,7,2000,15867.45,-1.3,19.6,0.69,2.06,0
'Moree',30,7,2000,17170.63,4,20.8,0.82,2.56,0
'Moree',31,7,2000,12075.74,9.1,21.7,0.85,4.36,0
'Moree',1,8,2000,16908.81,6.9,22.1,0.84,3.36,0
'Moree',2,8,2000,18703.95,5.6,22.3,0.89,3.36,0
'Moree',3,8,2000,19289.95,5.6,21.7,0.73,4.36,0
'Moree',4,8,2000,15737.71,4.4,22.4,0.74,1.5,0
'Moree',5,8,2000,7463.44,8.8,20.8,0.9,2.56,0
'Moree',6,8,2000,18229.21,6.1,21,0.79,4.4,0
'Moree',7,8,2000,19431.81,6.4,22.3,0.88,5.94,0
'Moree',8,8,2000,10027.42,10.1,22.4,1.09,6.69,0
'Moree',9,8,2000,21293.96,13.6,22.1,1.02,5.4,0
'Moree',10,8,2000,16891.18,2.3,19.1,0.73,4.4,0
'Moree',11,8,2000,16368.3,0.4,19.1,0.66,4.35,0
'Moree',12,8,2000,16774.44,0.1,21.6,0.6,4.11,0
'Moree',13,8,2000,1024.15,8.7,14.3,1.19,3.86,0.4
'Moree',14,8,2000,14503.56,7.6,15.9,0.85,5.4,10.4
'Moree',15,8,2000,14288.56,1.1,18,0.72,3.36,0
'Moree',16,8,2000,17143.77,2.3,14.6,0.58,8.19,0
'Moree',17,8,2000,15796.34,-2.3,18,0.48,2.11,0
'Moree',18,8,2000,13099.33,3.2,19.1,0.7,2.06,0
'Moree',19,8,2000,17209.76,4.1,22.4,0.8,3.6,0
'Moree',20,8,2000,19103.11,8.2,21.1,0.91,6.46,0
'Moree',21,8,2000,17976.09,3.8,19.2,0.75,3.36,0
'Moree',22,8,2000,17406.38,3.7,22.5,0.64,5.69,0
'Moree',23,8,2000,18038.92,5.2,19.3,0.6,6.19,0
'Moree',24,8,2000,16065.15,7.1,19,0.65,7.96,0.6
'Moree',25,8,2000,14112.19,7.4,18.3,0.8,6.19,2.2
'Moree',26,8,2000,19448.28,7.4,20.5,0.57,6.15,0.2
'Moree',27,8,2000,17290.58,5.1,25.1,0.5,7.5,0
'Moree',28,8,2000,18113.88,11.2,21.8,0.66,9.25,0
'Moree',29,8,2000,18315.6,4.3,19.3,0.74,5.9,0
'Moree',30,8,2000,17557.67,0.6,21.4,0.55,4.15,0
'Moree',31,8,2000,19977.64,4.9,23.4,0.58,5.4,0
'Moree',1,9,2000,9087.71,1.7,20.4,0.6,3.86,0
'Moree',2,9,2000,18048.51,11.2,18.6,0.78,9.5,2.8
'Moree',3,9,2000,17765.59,1.2,22.2,0.73,3.36,0
'Moree',4,9,2000,14851.46,4.5,24,0.73,3.61,0
'Moree',5,9,2000,21257.89,4.8,27.1,0.63,4.36,0
'Moree',6,9,2000,21980.48,4.3,28.9,0.48,5.9,0
'Moree',7,9,2000,13059.2,10.2,29.9,0.81,8,0
'Moree',8,9,2000,23187.61,13.8,23.6,0.68,6.4,0
'Moree',9,9,2000,19594.81,3.9,23,0.67,3.6,0
'Moree',10,9,2000,20562.23,6.6,20.9,0.63,6.69,0
'Moree',11,9,2000,19720.54,3,23.3,0.68,4.4,0
'Moree',12,9,2000,20223.19,5.6,20.5,0.64,6.94,0
'Moree',13,9,2000,19531.57,1.7,23.9,0.72,2.81,0
'Moree',14,9,2000,21858.76,9,27.1,0.95,6.69,0
'Moree',15,9,2000,23735.84,8.5,29.3,0.77,4.36,0
'Moree',16,9,2000,22810.34,9.7,27.4,0.89,3.61,0
'Moree',17,9,2000,23719.07,11.1,28.3,1,4.65,0
'Moree',18,9,2000,24243.2,8.3,32.1,0.67,3.36,0
'Moree',19,9,2000,23651.96,10,32.5,0.55,4.65,0
'Moree',20,9,2000,22222.99,13.5,33.5,0.71,3.31,0
'Moree',21,9,2000,23160.21,14.9,33.4,0.87,5.65,0
'Moree',22,9,2000,25606.46,11.9,32.7,0.81,3.61,0
'Moree',23,9,2000,25847.78,12.6,33.4,0.8,4.65,0
'Moree',24,9,2000,24658.99,9.2,31.4,0.53,2.86,0
'Moree',25,9,2000,24928.07,14.1,30.3,1.13,5.9,0
'Moree',26,9,2000,26881.26,16.9,31.6,1.17,5.9,0
'Moree',27,9,2000,21900.27,17.8,30.7,0.93,3.61,0
'Moree',28,9,2000,19614.66,20.7,32.4,0.94,7.19,0
'Moree',29,9,2000,26368.44,18.3,37.8,0.84,7.19,0
'Moree',30,9,2000,28148.34,23.1,32.3,0.97,4.9,0
'Moree',1,10,2000,24819.24,12,29,0.58,6.15,0
'Moree',2,10,2000,23279.49,7.9,24.4,0.47,5.65,0
'Moree',3,10,2000,22872.28,6.4,27,0.47,3.6,0
'Moree',4,10,2000,24374.19,5.6,29.7,0.41,3.36,0
'Moree',5,10,2000,25686.92,12.6,29.9,1.04,6.46,0
'Moree',6,10,2000,27199.35,15.5,31.2,0.91,4.9,0
'Moree',7,10,2000,27041.87,13.9,33.1,0.91,4.65,0
'Moree',8,10,2000,28623.15,18.1,35.1,1.06,4.9,0
'Moree',9,10,2000,24010.81,17.8,36,0.96,5.4,0
'Moree',10,10,2000,12578.77,20.2,26,1.54,5.4,0
'Moree',11,10,2000,22100.31,7.4,28.1,0.95,3.61,1
'Moree',12,10,2000,25063.4,11.6,28.1,0.93,6.44,0
'Moree',13,10,2000,7037.92,14.8,20.9,1.43,6.71,0
'Moree',14,10,2000,17867.93,11.5,19.6,1.09,7.69,42.2
'Moree',15,10,2000,22064.44,6.6,23.6,0.86,3.1,0.4
'Moree',16,10,2000,25092.01,9.4,26.6,0.93,3.36,0
'Moree',17,10,2000,24372.56,10.2,28.7,0.85,5.65,0
'Moree',18,10,2000,5753.1,15.4,20.9,1.33,6.15,0
'Moree',19,10,2000,4148.57,15.3,19.5,1.62,4.35,2.2
'Moree',20,10,2000,24277.3,12.1,26.7,1.33,3.31,1.4
'Moree',21,10,2000,22470.27,11.8,29.3,1.07,1.56,0
'Moree',22,10,2000,18697.04,16.1,28.5,1.33,5.9,0
'Moree',23,10,2000,17192.03,18.3,29.4,1.15,7.69,0
'Moree',24,10,2000,16528.18,17.2,28.4,1.5,6.94,0.4
'Moree',25,10,2000,18541.8,15.4,26.1,1.81,4.65,14.6
'Moree',26,10,2000,22465.16,12.8,27.9,1.66,6.65,0
'Moree',27,10,2000,25091.9,11.4,27.5,1.1,4.9,1.4
'Moree',28,10,2000,24761.37,10.2,24.2,0.61,5.15,0
'Moree',29,10,2000,18774.66,9.1,27.5,1.09,4.4,0
'Moree',30,10,2000,4036,15.3,18.9,1.61,4.65,1.6
'Moree',31,10,2000,9417.23,14.2,24.2,1.19,5.15,4.2
'Moree',1,11,2000,19199.45,11.8,28,1.21,3.86,0
'Moree',2,11,2000,22061.5,17.4,28.7,1.42,5.4,0
'Moree',3,11,2000,21109.36,15.4,28.4,1.52,1.06,9.8
'Moree',4,11,2000,27831.9,15.3,30.7,1.6,3.36,10.2
'Moree',5,11,2000,27641.88,18,30.4,1.26,6.44,0
'Moree',6,11,2000,23548.63,15.1,29.4,1.22,5.15,0
'Moree',7,11,2000,25363.49,12.1,28.4,1.09,5.15,0
'Moree',8,11,2000,21895.27,12.1,26.5,0.96,5.4,0
'Moree',9,11,2000,9130.65,12.7,22.3,1.11,6.4,0
'Moree',10,11,2000,8107.74,15.2,23.4,1.39,5.65,0.6
'Moree',11,11,2000,9381.56,16.2,25,1.25,5.15,0
'Moree',12,11,2000,9791.28,15.7,24.1,1.65,6.19,8
'Moree',13,11,2000,15804.56,16.7,27.3,1.65,6.15,8.2
'Moree',14,11,2000,5055.61,17.1,19.6,1.92,7.19,21.6
'Moree',15,11,2000,4616.09,16.4,19.3,1.88,5.65,24.6
'Moree',16,11,2000,5918.19,16.9,21.8,1.86,4.65,14.4
'Moree',17,11,2000,7557.37,17.5,24.2,2.06,5.11,16.2
'Moree',18,11,2000,14669.2,18.9,26.9,2.2,5.65,4.2
'Moree',19,11,2000,7829.83,18.6,24.2,2.3,4.61,39.6
'Moree',20,11,2000,19611.81,19.8,28.3,2.42,3.11,4.8
'Moree',21,11,2000,16808.42,20,27.1,2.13,6.19,1.6
'Moree',22,11,2000,8952.24,18.3,21.5,1.74,4.11,16.4
'Moree',23,11,2000,25675.04,14.6,26.8,1.38,3.36,0.2
'Moree',24,11,2000,26918.97,16.7,28.3,1.53,3.36,0
'Moree',25,11,2000,26071.95,17.8,30,1.69,3.11,0
'Moree',26,11,2000,27603.68,17.7,29.6,1.68,3.61,0
'Moree',27,11,2000,27637.01,19.1,32.5,1.77,3.36,0
'Moree',28,11,2000,29597.13,17.9,33.1,1.74,3.61,0
'Moree',29,11,2000,30916.45,19.7,34.9,1.46,4.36,0
'Moree',30,11,2000,30421.67,19.9,35.2,1.73,3.36,0
'Moree',1,12,2000,19020.91,20.2,27.5,1.88,6.19,0
'Moree',2,12,2000,27655.58,10.9,29.9,1.06,4.65,3.8
'Moree',3,12,2000,26507.36,14.3,29.9,1.37,3.31,0
'Moree',4,12,2000,24054.53,18.2,30.5,1.51,4.15,0
'Moree',5,12,2000,27377.28,14.2,30.3,1.36,4.11,0
'Moree',6,12,2000,29452.16,16.7,32.5,1.42,4.15,0
'Moree',7,12,2000,30771.98,19.3,35,1.4,5.11,0
'Moree',8,12,2000,25126.49,19.9,31.8,1.54,5.4,0
'Moree',9,12,2000,29963.87,15.5,35.2,1.26,4.65,0
'Moree',10,12,2000,30967.73,18.4,34.6,1.47,5.15,0
'Moree',11,12,2000,31582.61,20.9,35.3,1.62,4.65,0
'Moree',12,12,2000,32094.14,20.4,37.1,1.42,5.15,0
'Moree',13,12,2000,26581.69,23.2,34.4,1.56,6.15,0
'Moree',14,12,2000,8369.46,20.7,26.3,2.38,3.61,7.8
'Moree',15,12,2000,12581.42,19.1,27.7,2.3,2.36,1.2
'Moree',16,12,2000,29056.29,16.6,31.6,1.44,3.61,4.4
'Moree',17,12,2000,29363.66,16.9,32.1,1.45,3.36,0
'Moree',18,12,2000,29093.33,16.9,32.4,1.64,4.15,0
'Moree',19,12,2000,29691.31,20.5,33.5,1.7,3.9,0
'Moree',20,12,2000,31897.39,20.5,35.2,1.42,6.15,0
'Moree',21,12,2000,29862.34,21.2,33.5,1.5,5.65,0
'Moree',22,12,2000,30786.9,20.2,33,1.34,6.4,0
'Moree',23,12,2000,30991.2,19.5,35.7,1.39,5.4,0
'Moree',24,12,2000,11676.94,20.2,30.5,1.94,2.86,0
'Moree',25,12,2000,31009.9,19.3,35.8,1.32,2.56,0
'Moree',26,12,2000,25217.64,17.1,35.5,1.03,3.61,0
'Moree',27,12,2000,12757.9,23,30.6,1.89,6.19,0
'Moree',28,12,2000,10945.58,22.6,28.1,1.96,4.36,0
'Moree',29,12,2000,20250.33,20.4,29.9,1.92,4.86,0
'Moree',30,12,2000,29645.86,15,32.9,1.37,3.61,0
'Moree',31,12,2000,29384.61,18.4,33.6,1.62,4.61,0
'Moree',1,1,2001,28890.88,15.7,30.5,1.15,4.9,0
'Moree',2,1,2001,28917.93,14.8,31.5,1.23,4.65,0
'Moree',3,1,2001,30399.13,16.2,33,1.07,5.15,0
'Moree',4,1,2001,28838.09,17.8,33.7,1.36,4.36,0
'Moree',5,1,2001,30977.56,19.7,34.6,1.46,4.9,0
'Moree',6,1,2001,29643.2,19.2,33.6,1.67,4.65,10.4
'Moree',7,1,2001,28327.49,19.6,32.5,1.66,5.9,17.8
'Moree',8,1,2001,24670.55,21.8,33,1.78,4.4,1.4
'Moree',9,1,2001,30534.94,18.4,33.3,1.36,5.15,2.8
'Moree',10,1,2001,26040.64,18.2,32.5,1.43,4.4,0
'Moree',11,1,2001,26373.99,18.1,33,1.56,5.65,0
'Moree',12,1,2001,31029.13,20.9,35.5,1.59,5.4,0
'Moree',13,1,2001,32333.02,21.6,38.8,1.49,4.15,0
'Moree',14,1,2001,33472.04,23,40.1,1.71,5.4,0
'Moree',15,1,2001,33621,25.3,39.5,1.89,5.9,0
'Moree',16,1,2001,31174.07,25.2,40.4,1.81,4.9,0
'Moree',17,1,2001,28576.84,20.8,36.3,2.13,2.56,10.6
'Moree',18,1,2001,28503.73,18.8,35.4,1.69,3.36,0
'Moree',19,1,2001,29309.49,17.6,33.5,1.3,4.4,0
'Moree',20,1,2001,29275.84,15.4,33.3,1.27,5.15,0
'Moree',21,1,2001,30295.07,18.3,35.2,1.63,3.36,0
'Moree',22,1,2001,31788.83,22.7,35.7,1.78,4.65,0
'Moree',23,1,2001,32233.98,24.2,38.5,2.11,4.65,0
'Moree',24,1,2001,33452.27,24.1,37.5,1.54,6.19,0
'Moree',25,1,2001,33454.15,21.5,37.5,1.43,5.4,0
'Moree',26,1,2001,32664.52,22.3,39.1,1.84,4.9,0
'Moree',27,1,2001,31755.35,24.9,41.7,1.48,5.4,0
'Moree',28,1,2001,27659.51,24.5,38,2.33,2.11,1.4
'Moree',29,1,2001,28677.65,22.8,36.4,2.2,4.11,0
'Moree',30,1,2001,6174.92,20.2,22.5,2.44,7.19,19.8
'Moree',31,1,2001,10458.41,19.8,21.1,2.24,7.44,128.6
'Moree',1,2,2001,15150.88,17.2,25.9,1.89,9.25,112.2
'Moree',2,2,2001,13101.55,17.3,30.5,2.03,7.94,0.6
'Moree',3,2,2001,18828.79,22.3,32.1,2.65,4.36,0.2
'Moree',4,2,2001,25819.69,22.8,31.5,2.43,6.15,2
'Moree',5,2,2001,28006.4,21,31.5,2.22,4.65,0
'Moree',6,2,2001,28136.49,22,32.8,2.12,4.1,0
'Moree',7,2,2001,24061.8,21.4,32.3,1.87,3.61,0
'Moree',8,2,2001,28528.67,19.1,31,1.64,3.36,0
'Moree',9,2,2001,28267.02,18,31.9,1.89,4.4,0
'Moree',10,2,2001,28528.6,20.7,31.8,1.9,4.65,0
'Moree',11,2,2001,24409.87,23.1,32.8,1.97,4.4,0
'Moree',12,2,2001,25226.94,21.4,32.5,2.07,3.86,1.4
'Moree',13,2,2001,29607.72,20.6,33.1,1.9,4.9,0
'Moree',14,2,2001,29429.15,21.9,33.9,2.14,4.15,0
'Moree',15,2,2001,27243.35,22.6,33.8,2.08,4.65,0.6
'Moree',16,2,2001,18008.72,21.5,29.6,2.07,1.31,2.4
'Moree',17,2,2001,26062.38,14.3,29.3,1.35,2.81,0
'Moree',18,2,2001,25555.56,14.6,30.4,1.56,2.36,0
'Moree',19,2,2001,23957.11,15.5,29.4,1.26,3.36,0
'Moree',20,2,2001,23314.27,14.8,29.8,1.31,2.06,0
'Moree',21,2,2001,26285.87,17.7,31.3,1.66,5.9,0
'Moree',22,2,2001,27603.1,16.6,33.3,1.62,3.06,0
'Moree',23,2,2001,28686.92,18.9,34.6,1.74,3.36,0
'Moree',24,2,2001,27462.49,17.9,34.6,1.77,3.86,0
'Moree',25,2,2001,30391.9,21.2,36,1.74,4.4,0
'Moree',26,2,2001,28883.66,22,35.8,1.72,5.4,0
'Moree',27,2,2001,29870.18,23.2,37.4,1.65,3.86,0
'Moree',28,2,2001,29012.03,24.4,36.1,2.01,5.15,0
'Moree',1,3,2001,26995.91,22,36.4,2.03,4.4,0
'Moree',2,3,2001,16674.15,20,30.1,2.2,7.71,0
'Moree',3,3,2001,25744.85,18.8,31.1,1.76,2.81,10.4
'Moree',4,3,2001,26184.16,15.8,30.4,1.16,5.65,0
'Moree',5,3,2001,26928.18,15.4,31.1,1.2,5.65,0
'Moree',6,3,2001,24929.53,14.4,31.9,1.42,4.9,0
'Moree',7,3,2001,24480.94,17.4,32.1,1.5,5.4,0
'Moree',8,3,2001,20483.71,18.4,32.6,1.72,6.65,0
'Moree',9,3,2001,15182.54,21.6,30.5,2.07,5.65,0
'Moree',10,3,2001,17199.95,20.6,30.1,2.39,2.86,20.4
'Moree',11,3,2001,26816.21,19.2,31.5,2.24,3.36,13.6
'Moree',12,3,2001,22468.51,21.4,31,2.4,4.9,2
'Moree',13,3,2001,25338.98,18.6,32.6,2.18,2.86,0
'Moree',14,3,2001,19005.92,18.8,30.8,1.99,3.36,0
'Moree',15,3,2001,23069.01,18,28.6,1.67,3.11,18.2
'Moree',16,3,2001,23961.15,15.7,29,1.52,3.86,0
'Moree',17,3,2001,17066.3,20.2,30,1.92,4.9,0
'Moree',18,3,2001,23653.04,12.6,25.2,0.92,6.44,0
'Moree',19,3,2001,22681.74,9.8,27.3,1.13,2.86,0
'Moree',20,3,2001,23911.3,11.4,30.8,1.24,3.86,0
'Moree',21,3,2001,7471.4,18.8,25.7,2.3,2.86,1.4
'Moree',22,3,2001,22736.94,11.7,26.7,1.12,3.6,2.8
'Moree',23,3,2001,24214.42,10.8,29.2,1.18,4.65,0
'Moree',24,3,2001,18020.22,16.1,34.1,1.74,4.9,0
'Moree',25,3,2001,20090.78,22.1,31.6,2.73,5.4,10.4
'Moree',26,3,2001,20300.67,18.1,27,1.53,5.4,7.6
'Moree',27,3,2001,23693.94,14.2,28.8,0.97,5.15,0
'Moree',28,3,2001,24287.73,11.3,27.3,0.79,6.19,0
'Moree',29,3,2001,23671.18,11.6,27.9,1.15,4.4,0
'Moree',30,3,2001,23929.36,12.3,28.6,1.15,3.11,0
'Moree',31,3,2001,22896.15,14.5,28.5,1.35,4.61,0
'Moree',1,4,2001,23899.14,12.9,28.7,1.15,4.36,0
'Moree',2,4,2001,24024.93,11.9,29.7,1.26,2.61,0
'Moree',3,4,2001,21042.48,12.7,28.8,1.19,3.11,0
'Moree',4,4,2001,24094.84,12.9,29.1,1.2,3.11,0
'Moree',5,4,2001,24314.24,11.8,29.9,1.19,4.61,0
'Moree',6,4,2001,24425.5,13.1,28,1.01,4.86,0
'Moree',7,4,2001,17164.23,11.5,27.1,1.2,4.9,0
'Moree',8,4,2001,20029.99,14,28.1,1.51,5.11,0
'Moree',9,4,2001,8489.91,17.9,25.7,1.55,2.61,0
'Moree',10,4,2001,19085.33,14.1,28.5,1.41,3.86,0
'Moree',11,4,2001,22936.04,12.7,29.6,1.32,5.15,0
'Moree',12,4,2001,22974.5,8.9,24.1,0.55,8.69,0
'Moree',13,4,2001,21329.09,6.8,25.7,0.92,2.86,0
'Moree',14,4,2001,22864.59,10.7,26.7,1.03,4.15,0
'Moree',15,4,2001,22961.99,10.7,27.8,1.2,3.36,0
'Moree',16,4,2001,23686.32,12.1,28.3,1.2,2.56,0
'Moree',17,4,2001,23088.81,12.4,28.3,1.37,3.11,0
'Moree',18,4,2001,24054.94,13.1,29.4,1.32,2.06,0
'Moree',19,4,2001,23475.81,11.6,29.4,1.34,3.61,0
'Moree',20,4,2001,24068.75,12.1,30.6,1.09,5.15,0
'Moree',21,4,2001,24277.51,16.8,28.6,1.39,6.15,0
'Moree',22,4,2001,17811.28,16,25.9,1.83,6.15,0.8
'Moree',23,4,2001,19298.3,5.3,21.1,0.8,4.9,0.2
'Moree',24,4,2001,19913.84,5.7,23.7,0.86,3.36,0
'Moree',25,4,2001,18735.09,7.4,27.1,0.86,2.86,0
'Moree',26,4,2001,19907.89,11.7,29.1,1.67,3.36,0
'Moree',27,4,2001,18923.09,14.8,28.5,1.9,3.11,0
'Moree',28,4,2001,21908.26,13,28.4,1.58,2.86,3.8
'Moree',29,4,2001,20121.28,14.3,27.6,1.44,4.9,0
'Moree',30,4,2001,3339.42,15.6,18.5,1.76,4.36,3.4
'Moree',1,5,2001,11194.18,13.4,21.2,1.7,4.9,1.4
'Moree',2,5,2001,19298.01,10.9,22.8,1.52,2.86,12.6
'Moree',3,5,2001,18953.73,10.3,24.6,1.31,2.61,0
'Moree',4,5,2001,22176.69,11.8,25.7,1.27,4.36,0
'Moree',5,5,2001,19059.51,10.2,25.9,1.27,4.65,0
'Moree',6,5,2001,12241.48,10,20.8,1.21,5.4,2.6
'Moree',7,5,2001,14527.43,8.5,20.9,1.12,8.5,0
'Moree',8,5,2001,19525.73,9.6,22.5,1.14,8.25,0
'Moree',9,5,2001,19311.07,7.6,23.3,1.16,5.9,0
'Moree',10,5,2001,19296.4,7.3,23.5,1.06,2.56,0
'Moree',11,5,2001,18086.27,5.5,21.8,0.96,3.1,0
'Moree',12,5,2001,16998.37,3.9,20.3,0.8,2.81,0
'Moree',13,5,2001,18695.36,4.7,22.8,0.86,3.86,0
'Moree',14,5,2001,20597.88,6.7,25.5,0.9,4.11,0
'Moree',15,5,2001,13790,10.4,23.8,1.11,4.11,0
'Moree',16,5,2001,19605.73,13.6,28.3,1.29,7.69,0
'Moree',17,5,2001,19320.63,6.5,22.8,0.79,4.4,0
'Moree',18,5,2001,8931.83,4,20.2,0.74,2.56,0
'Moree',19,5,2001,13758.14,4.8,20.1,0.84,5.4,0.2
'Moree',20,5,2001,13965.5,7,20.9,1.16,5.4,1.2
'Moree',21,5,2001,16970.66,10,21,1.22,4.65,2.6
'Moree',22,5,2001,18760.01,5.7,22.3,0.9,3.11,0
'Moree',23,5,2001,17951.62,5.6,21.5,0.94,5.4,0
'Moree',24,5,2001,16869.22,3.5,18,0.69,5.4,0
'Moree',25,5,2001,14362.3,0.2,18.6,0.7,2.61,0
'Moree',26,5,2001,17606.29,1.9,21,0.67,3.36,0
'Moree',27,5,2001,17142.68,5.8,20.7,0.59,5.9,0
'Moree',28,5,2001,7446.25,6.7,17.1,0.77,5.4,0
'Moree',29,5,2001,11292.58,3.7,18.4,0.92,5.4,0.6
'Moree',30,5,2001,16623.36,2.7,20.1,0.84,3.9,0
'Moree',31,5,2001,16109.71,1.8,20,0.65,2.11,0
'Moree',1,6,2001,4459.41,2.7,19.1,0.78,2.06,0
'Moree',2,6,2001,18242.03,6.2,23.4,1.01,3.36,0
'Moree',3,6,2001,17624.57,7.8,24.5,1.12,3.36,0
'Moree',4,6,2001,12696.07,8.8,22.6,1.04,3.61,0
'Moree',5,6,2001,16883.24,9.6,23,1.05,4.9,0
'Moree',6,6,2001,17525.68,9.1,24.1,1.08,5.65,0
'Moree',7,6,2001,11858.64,11.6,23.6,1.37,5.65,0
'Moree',8,6,2001,5700.09,16.3,20.2,1.7,5.9,0
'Moree',9,6,2001,3191.58,11.2,19,1.71,3.86,16.6
'Moree',10,6,2001,13150.98,7.2,18.8,1.09,2.06,0.4
'Moree',11,6,2001,17511.42,5.4,21.8,1.03,5.69,0
'Moree',12,6,2001,18305.47,7.9,22.9,1.26,4.11,0
'Moree',13,6,2001,12449.25,11.2,23.3,1.42,7.44,0
'Moree',14,6,2001,16925.98,9.6,17.8,1,5.65,0.4
'Moree',15,6,2001,14860.26,0.7,14.1,0.63,6.44,0
'Moree',16,6,2001,14185.27,0.1,15.5,0.69,4.65,0
